iter,games,wins,losses,draws,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,eval_win_rate,eval_games
462,2,1,1,0,398,-0.007367,0.093499,0.603036,0.0060,0.000000,,
463,2,2,0,0,,,,,,,,
464,2,1,1,0,,,,,,,,
465,2,2,0,0,447,-0.001286,0.152672,0.662834,0.0168,0.000000,,
466,2,1,1,0,,,,,,,,
467,2,0,2,0,,,,,,,,
468,2,0,2,0,472,0.000004,0.066150,0.577360,0.0028,0.000000,,
469,2,1,1,0,,,,,,,,
470,2,1,1,0,,,,,,,0.9500,20
471,2,1,1,0,436,-0.004229,0.084301,0.525617,0.0000,0.000000,,
472,2,1,1,0,,,,,,,,
473,2,0,2,0,,,,,,,,
474,2,2,0,0,386,-0.004976,0.112290,0.583179,0.0116,0.000000,,
475,2,1,1,0,,,,,,,,
476,2,1,1,0,,,,,,,,
477,2,0,2,0,329,-0.012042,0.110297,0.540531,0.0088,0.000000,,
478,2,1,1,0,,,,,,,,
479,2,1,1,0,,,,,,,,
480,2,0,2,0,472,-0.005356,0.082849,0.620337,0.0054,0.000000,0.9000,20
481,2,1,1,0,,,,,,,,
482,2,1,1,0,,,,,,,,
483,2,0,2,0,435,0.003699,0.097406,0.594040,0.0028,0.000000,,
484,2,2,0,0,,,,,,,,
485,2,1,1,0,,,,,,,,
486,2,2,0,0,285,-0.028556,0.131477,0.577832,0.0000,0.000000,,
487,2,0,2,0,,,,,,,,
488,2,2,0,0,,,,,,,,
489,2,1,1,0,391,-0.004740,0.079761,0.587513,0.0012,0.000000,,
490,2,1,1,0,,,,,,,0.7500,20
491,2,1,1,0,,,,,,,,
492,2,1,1,0,402,-0.005185,0.077979,0.556498,0.0018,0.000000,,
493,2,1,1,0,,,,,,,,
494,2,0,2,0,,,,,,,,
495,2,1,1,0,446,-0.000790,0.114013,0.622400,0.0068,0.000000,,
496,2,2,0,0,,,,,,,,
497,2,1,1,0,,,,,,,,
498,2,1,1,0,324,0.003809,0.078099,0.537286,0.0007,0.000000,,
499,2,2,0,0,,,,,,,,
500,2,1,1,0,,,,,,,0.8500,20
501,2,0,2,0,498,-0.000341,0.090427,0.549477,0.0000,0.000000,,
502,2,1,1,0,,,,,,,,
503,2,1,1,0,,,,,,,,
504,2,1,1,0,441,-0.005310,0.120993,0.569815,0.0027,0.000000,,
505,2,1,1,0,,,,,,,,
506,2,2,0,0,,,,,,,,
507,2,1,1,0,352,-0.030804,0.101755,0.594035,0.0041,0.000000,,
508,2,0,2,0,,,,,,,,
509,2,0,2,0,,,,,,,,
510,2,1,1,0,566,-0.017133,0.078346,0.623198,0.0029,0.000000,0.8500,20
511,2,1,1,0,,,,,,,,
512,2,1,1,0,,,,,,,,
513,2,0,2,0,592,0.018985,0.063591,0.567705,0.0055,0.000000,,
514,2,2,0,0,,,,,,,,
515,2,0,2,0,,,,,,,,
516,2,0,2,0,456,-0.007736,0.063235,0.702047,0.0127,0.000000,,
517,2,1,1,0,,,,,,,,
518,2,1,1,0,,,,,,,,
519,2,1,1,0,594,-0.027080,0.088391,0.568443,0.0176,0.000000,,
520,2,1,1,0,,,,,,,0.8500,20
521,2,1,1,0,,,,,,,,
522,2,1,1,0,385,-0.020014,0.133200,0.655570,0.0078,0.000000,,
523,2,1,1,0,,,,,,,,
524,2,0,2,0,,,,,,,,
525,2,2,0,0,472,-0.004691,0.107854,0.645654,0.0059,0.000000,,
