iter,games,wins,losses,draws,decisions,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,time_s,eval_win_rate,eval_games
251,16,9,7,0,2846,1657,-0.007916,0.096513,0.806069,0.0198,0.000000,4.38,,
252,16,8,8,0,3118,2091,0.004646,0.105271,0.774907,0.0275,0.000000,4.95,,
253,16,6,10,0,2864,1860,-0.002131,0.091867,0.811432,0.0449,0.000000,4.53,,
254,16,10,6,0,2708,1649,0.000791,0.149139,0.772273,0.0290,0.000000,4.21,,
255,16,8,8,0,2900,1858,-0.011184,0.111808,0.767669,0.0222,0.000000,4.69,,
256,16,11,5,0,2597,1687,-0.006376,0.116527,0.779638,0.0297,0.000000,4.26,,
257,16,10,6,0,2466,1668,-0.002947,0.078449,0.811222,0.0300,0.000000,4.01,,
258,16,8,8,0,2865,1843,-0.010923,0.119984,0.745405,0.0355,0.000000,4.55,,
259,16,9,7,0,2629,1858,-0.000188,0.105467,0.764990,0.0253,0.000000,4.40,,
260,16,9,7,0,2721,1795,0.036342,0.089426,0.727222,0.0379,0.000000,4.33,0.7500,20
261,16,9,7,0,2898,1886,-0.000566,0.111425,0.756316,0.0402,0.000000,4.57,,
262,16,7,9,0,2742,1677,-0.008859,0.103248,0.824920,0.0187,0.000000,4.31,,
263,16,10,6,0,2878,1999,-0.003019,0.091293,0.805381,0.0292,0.000000,4.74,,
264,16,8,8,0,2685,1729,-0.003728,0.139730,0.792200,0.0206,0.000000,4.40,,
265,16,10,6,0,2732,1715,-0.004334,0.108099,0.791855,0.0216,0.000000,4.23,,
266,16,6,10,0,2585,1316,0.034195,0.133592,0.836173,0.0244,0.000000,3.82,,
267,16,9,7,0,3004,2209,-0.004763,0.107818,0.808929,0.0418,0.000000,4.83,,
268,16,10,6,0,2810,1762,-0.004849,0.117820,0.840262,0.0232,0.000000,4.35,,
269,16,9,7,0,2713,1697,-0.011598,0.147177,0.777896,0.0602,0.000000,4.24,,
270,16,9,7,0,2770,1793,0.001250,0.105915,0.805102,0.0192,0.000000,4.37,0.7500,20
271,16,7,9,0,2578,1794,-0.015276,0.141266,0.746386,0.0485,0.000000,4.02,,
272,16,5,11,0,2874,1475,-0.002217,0.149811,0.779979,0.0390,0.000000,4.51,,
273,16,6,10,0,2555,1365,-0.002939,0.152764,0.783886,0.0306,0.000000,3.87,,
274,16,9,7,0,2379,1327,-0.007254,0.121014,0.779834,0.0160,0.000000,3.71,,
275,16,8,8,0,3013,1957,-0.006913,0.147706,0.795728,0.0364,0.000000,4.71,,
276,16,7,9,0,2911,2069,-0.022214,0.103400,0.809203,0.0585,0.000000,4.96,,
277,16,8,8,0,2914,1665,-0.008994,0.108022,0.818205,0.0292,0.000000,4.71,,
278,16,6,10,0,2751,1907,0.000312,0.138852,0.832111,0.0126,0.000000,4.61,,
279,16,8,8,0,2766,1901,-0.006612,0.103183,0.821215,0.0429,0.000000,4.41,,
280,16,7,9,0,2513,1537,-0.061662,0.112179,0.986908,0.0201,0.000000,4.06,0.8000,20
281,16,5,11,0,2744,1862,0.002253,0.137112,0.835826,0.0294,0.000000,4.57,,
