iter,games,wins,losses,draws,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,eval_win_rate,eval_games
377,2,2,0,0,,,,,,,,
378,2,1,1,0,404,-0.001704,0.162679,0.553432,0.0011,0.000000,,
379,2,0,2,0,,,,,,,,
380,2,1,1,0,,,,,,,0.8000,20
381,2,1,1,0,433,-0.004670,0.108900,0.541201,0.0009,0.000000,,
382,2,1,1,0,,,,,,,,
383,2,2,0,0,,,,,,,,
384,2,0,2,0,389,0.013295,0.101232,0.517965,0.0038,0.000000,,
385,2,1,1,0,,,,,,,,
386,2,1,1,0,,,,,,,,
387,2,1,1,0,317,0.032182,0.139239,0.532441,0.0007,0.000000,,
388,2,0,2,0,,,,,,,,
389,2,0,2,0,,,,,,,,
390,2,2,0,0,401,-0.011706,0.070048,0.553342,0.0018,0.000000,0.8000,20
391,2,0,2,0,,,,,,,,
392,2,1,1,0,,,,,,,,
393,2,0,2,0,370,-0.002402,0.046616,0.529522,0.0021,0.000000,,
394,2,1,1,0,,,,,,,,
395,2,2,0,0,,,,,,,,
396,2,0,2,0,451,-0.003601,0.114634,0.633293,0.0026,0.000000,,
397,2,0,2,0,,,,,,,,
398,2,0,2,0,,,,,,,,
399,2,1,1,0,409,-0.000160,0.074623,0.472851,0.0007,0.000000,,
400,2,1,1,0,,,,,,,0.9000,20
401,2,1,1,0,,,,,,,,
402,2,2,0,0,347,-0.003688,0.166096,0.555406,0.0162,0.000000,,
403,2,1,1,0,,,,,,,,
404,2,0,2,0,,,,,,,,
405,2,0,2,0,422,-0.003322,0.110676,0.555529,0.0023,0.000000,,
406,2,0,2,0,,,,,,,,
407,2,1,1,0,,,,,,,,
408,2,1,1,0,365,-0.011270,0.068234,0.499916,0.0000,0.000000,,
409,2,0,2,0,,,,,,,,
410,2,1,1,0,,,,,,,0.6000,20
411,2,1,1,0,334,0.017834,0.105730,0.567360,0.0034,0.000000,,
412,2,1,1,0,,,,,,,,
413,2,1,1,0,,,,,,,,
414,2,2,0,0,363,0.009328,0.172567,0.490842,0.0013,0.000000,,
415,2,1,1,0,,,,,,,,
416,2,2,0,0,,,,,,,,
417,2,1,1,0,391,-0.008034,0.122010,0.528762,0.0056,0.000000,,
418,2,1,1,0,,,,,,,,
419,2,0,2,0,,,,,,,,
420,2,0,2,0,451,0.000518,0.077548,0.496460,0.0024,0.000000,0.7500,20
421,2,0,2,0,,,,,,,,
422,2,0,2,0,,,,,,,,
423,2,1,1,0,412,-0.001468,0.085262,0.467175,0.0017,0.000000,,
424,2,0,2,0,,,,,,,,
425,2,0,2,0,,,,,,,,
426,2,0,2,0,380,-0.002086,0.043226,0.434772,0.0000,0.000000,,
427,2,1,1,0,,,,,,,,
428,2,0,2,0,,,,,,,,
429,2,2,0,0,321,-0.019286,0.125536,0.574232,0.0013,0.000000,,
430,2,0,2,0,,,,,,,0.6500,20
431,2,1,1,0,,,,,,,,
432,2,0,2,0,353,-0.009299,0.071614,0.491035,0.0082,0.000000,,
433,2,0,2,0,,,,,,,,
434,2,0,2,0,,,,,,,,
435,2,2,0,0,330,-0.063095,0.129499,0.562175,0.0026,0.000000,,
436,2,2,0,0,,,,,,,,
437,2,0,2,0,,,,,,,,
438,2,2,0,0,382,-0.006094,0.208040,0.510930,0.0000,0.000000,,
439,2,1,1,0,,,,,,,,
440,2,1,1,0,,,,,,,0.8000,20
441,2,0,2,0,399,0.009111,0.095994,0.530050,0.0000,0.000000,,
442,2,0,2,0,,,,,,,,
443,2,0,2,0,,,,,,,,
444,2,1,1,0,378,0.000820,0.064591,0.583062,0.0020,0.000000,,
445,2,0,2,0,,,,,,,,
446,2,1,1,0,,,,,,,,
447,2,1,1,0,395,0.016606,0.077326,0.544696,0.0012,0.000000,,
448,2,1,1,0,,,,,,,,
449,2,2,0,0,,,,,,,,
450,2,0,2,0,415,0.004855,0.100737,0.613515,0.0027,0.000000,0.8000,20
451,2,1,1,0,,,,,,,,
452,2,1,1,0,,,,,,,,
453,2,0,2,0,385,0.003190,0.119042,0.447218,0.0000,0.000000,,
454,2,1,1,0,,,,,,,,
455,2,0,2,0,,,,,,,,
456,2,2,0,0,444,0.000427,0.128711,0.508180,0.0094,0.000000,,
457,2,1,1,0,,,,,,,,
458,2,1,1,0,,,,,,,,
459,2,0,2,0,428,-0.010388,0.071240,0.585827,0.0052,0.000000,,
460,2,1,1,0,,,,,,,0.6000,20
461,2,2,0,0,,,,,,,,
462,2,1,1,0,413,0.011639,0.132479,0.504782,0.0011,0.000000,,
463,2,0,2,0,,,,,,,,
464,2,0,2,0,,,,,,,,
465,2,1,1,0,434,-0.000789,0.097059,0.455727,0.0063,0.000000,,
466,2,0,2,0,,,,,,,,
467,2,0,2,0,,,,,,,,
468,2,0,2,0,395,0.004507,0.040546,0.489144,0.0030,0.000000,,
469,2,1,1,0,,,,,,,,
470,2,1,1,0,,,,,,,0.7000,20
471,2,1,1,0,344,-0.007257,0.178067,0.493799,0.0020,0.000000,,
472,2,2,0,0,,,,,,,,
473,2,1,1,0,,,,,,,,
474,2,0,2,0,329,-0.014882,0.171571,0.586920,0.0052,0.000000,,
475,2,1,1,0,,,,,,,,
476,2,1,1,0,,,,,,,,
477,2,1,1,0,433,-0.002174,0.151875,0.464678,0.0025,0.000000,,
478,2,1,1,0,,,,,,,,
479,2,1,1,0,,,,,,,,
480,2,1,1,0,368,0.003244,0.113211,0.492148,0.0021,0.000000,0.8000,20
481,2,2,0,0,,,,,,,,
482,2,1,1,0,,,,,,,,
483,2,1,1,0,397,-0.014868,0.111378,0.504237,0.0055,0.000000,,
484,2,0,2,0,,,,,,,,
485,2,1,1,0,,,,,,,,
486,2,1,1,0,403,0.006547,0.127747,0.479288,0.0007,0.000000,,
487,2,0,2,0,,,,,,,,
488,2,2,0,0,,,,,,,,
489,2,2,0,0,406,0.009996,0.069979,0.439260,0.0046,0.000000,,
490,2,0,2,0,,,,,,,0.6500,20
491,2,2,0,0,,,,,,,,
492,2,1,1,0,353,-0.006740,0.150073,0.501230,0.0108,0.000000,,
493,2,0,2,0,,,,,,,,
494,2,0,2,0,,,,,,,,
495,2,1,1,0,397,-0.011971,0.135908,0.529224,0.0116,0.000000,,
496,2,2,0,0,,,,,,,,
497,2,1,1,0,,,,,,,,
498,2,2,0,0,374,-0.010842,0.135015,0.526959,0.0062,0.000000,,
499,2,2,0,0,,,,,,,,
500,2,1,1,0,,,,,,,0.7500,20
501,2,1,1,0,429,0.002265,0.103066,0.521997,0.0055,0.000000,,
502,2,1,1,0,,,,,,,,
503,2,1,1,0,,,,,,,,
504,2,1,1,0,390,-0.007862,0.116925,0.506338,0.0025,0.000001,,
505,2,0,2,0,,,,,,,,
506,2,2,0,0,,,,,,,,
507,2,1,1,0,354,0.016638,0.132047,0.487118,0.0037,0.000000,,
508,2,1,1,0,,,,,,,,
509,2,0,2,0,,,,,,,,
510,2,1,1,0,352,-0.015735,0.149422,0.469474,0.0000,0.000000,0.8500,20
511,2,1,1,0,,,,,,,,
512,2,0,2,0,,,,,,,,
513,2,0,2,0,452,-0.007287,0.053469,0.472709,0.0000,0.000000,,
514,2,0,2,0,,,,,,,,
515,2,0,2,0,,,,,,,,
516,2,2,0,0,341,-0.010498,0.104053,0.494322,0.0046,0.000000,,
517,2,0,2,0,,,,,,,,
518,2,0,2,0,,,,,,,,
519,2,1,1,0,392,-0.005631,0.065002,0.513666,0.0013,0.000000,,
520,2,1,1,0,,,,,,,0.7000,20
521,2,2,0,0,,,,,,,,
522,2,0,2,0,388,0.007433,0.116594,0.543242,0.0013,0.000000,,
523,2,1,1,0,,,,,,,,
524,2,2,0,0,,,,,,,,
525,2,2,0,0,311,0.011889,0.167357,0.425187,0.0007,0.000000,,
526,2,1,1,0,,,,,,,,
527,2,1,1,0,,,,,,,,
528,2,1,1,0,314,-0.000812,0.178289,0.402322,0.0000,0.000000,,
529,2,1,1,0,,,,,,,,
530,2,1,1,0,,,,,,,0.7000,20
531,2,1,1,0,396,0.010156,0.121401,0.480380,0.0043,0.000000,,
